15,4_1,2,0.00,8,05:48:07,00:00:00
75,6_1,1,0.00,11,05:48:08,00:00:00
38,2_1,2,0.00,6,05:48:06,00:00:00
48009,4_1,3,0.00,1,05:48:14,00:00:00
67009,5_2,3,0.00,1,05:48:29,00:00:00
67009,7_1,3,0.00,1,05:48:29,00:00:00
67009,6_1,3,0.00,1,05:48:29,00:00:00
19,7_1,1,0.00,7,05:48:30,00:00:00
27,3_2,3,1.00,2,05:48:34,00:00:00
22,3_1,2,0.00,9,05:48:35,00:00:00
57009,5_1,3,0.00,1,05:48:39,00:00:00
9,4_2,3,0.00,2,05:48:36,00:00:00
52,3_1,3,1.00,2,05:48:38,00:00:02
46,4_1,3,0.00,2,05:48:35,00:00:00
67009,6_2,1,0.00,13,05:48:40,00:00:00
2,1_1,3,0.00,2,05:48:40,00:00:00
25,1_2,3,0.00,2,05:48:41,00:00:00
7,1_2,2,0.00,7,05:48:47,00:00:00
42,3_2,2,0.00,8,05:48:51,00:00:00
64,6_2,2,0.00,11,05:48:58,00:00:00
50,4_2,2,0.00,8,05:49:00,00:00:00
14,1_1,2,0.00,7,05:49:09,00:00:00
20,7_1,1,3.00,8,05:49:14,00:00:08
31,2_1,2,0.00,7,05:49:10,00:00:00
74,6_2,4,1.00,6,05:49:13,00:00:00
54,6_2,5,1.00,3,05:49:24,00:00:00
79,7_1,0,4.00,13,05:49:26,00:00:00
70,6_2,3,0.00,9,05:49:32,00:00:00
5,1_2,2,0.00,8,05:49:37,00:00:00
47,3_1,3,1.00,3,05:49:39,00:00:00
22,1_2,3,0.00,3,05:49:43,00:00:00
49,4_1,3,0.00,3,05:49:51,00:00:00
SC4_1,SC_1,288,0.06,3,05:49:20,00:00:40
NS2_1,NS_1,38,0.00,1,05:49:20,00:00:40
45,3_2,2,0.00,9,05:50:00,00:00:00
66,7_1,3,0.00,2,05:50:06,00:00:00
66,6_1,3,0.00,2,05:50:07,00:00:00
66,5_2,3,0.00,2,05:50:07,00:00:00
47,4_2,2,0.00,9,05:50:15,00:00:00
10,4_1,2,0.00,9,05:50:21,00:00:00
52,6_2,5,2.00,4,05:50:24,00:00:02
13,3_1,2,0.00,10,05:50:24,00:00:00
71,6_1,2,0.00,6,05:50:26,00:00:00
67009,5_1,0,0.00,9,05:50:28,00:00:00
8009,6_2,6,0.00,1,05:50:38,00:00:00
14,3_2,3,1.00,3,05:50:35,00:00:00
16,4_2,3,0.00,3,05:50:49,00:00:00
68,6_2,2,0.00,12,05:50:54,00:00:00
5,7_1,1,3.00,9,05:50:53,00:00:00
76,6_1,1,0.00,12,05:50:53,00:00:00
41,6_2,4,1.00,7,05:50:53,00:00:00
53009,2_1,3,0.00,1,05:50:53,00:00:00
23,1_1,2,0.00,8,05:50:58,00:00:00
44,3_1,3,1.00,4,05:50:59,00:00:00
4,1_1,3,0.00,3,05:51:07,00:00:00
58,5_1,3,0.00,2,05:51:05,00:00:00
36,4_1,3,0.00,4,05:51:05,00:00:00
40,6_1,2,0.00,7,05:51:14,00:00:00
21,2_1,2,1.00,8,05:51:10,00:00:02
63,6_2,3,0.00,10,05:51:21,00:00:00
SC2_1,SC_1,289,0.00,1,05:50:45,00:00:40
47,6_2,5,2.00,5,05:51:25,00:00:00
55,3_2,2,0.00,10,05:51:30,00:00:00
48009,4_2,2,0.00,10,05:51:30,00:00:00
13,1_2,3,0.00,4,05:51:32,00:00:00
57009,5_2,0,0.00,8,05:51:38,00:00:00
52,2_1,3,0.00,2,05:51:38,00:00:00
80,7_1,0,4.00,14,05:51:40,00:00:00
8009,4_1,2,0.00,10,05:51:42,00:00:00
72,6_2,4,1.00,8,05:51:53,00:00:00
6,1_1,3,0.00,4,05:51:58,00:00:00
77,6_2,6,1.00,2,05:51:59,00:00:02
3,1_2,2,0.00,9,05:52:04,00:00:00
17,2_1,2,1.00,9,05:52:02,00:00:00
24,1_1,2,0.00,9,05:52:01,00:00:00
65,5_2,3,0.00,3,05:52:07,00:00:00
65,7_1,3,0.00,3,05:52:07,00:00:00
65,6_1,3,0.00,3,05:52:07,00:00:00
63,5_1,1,0.00,6,05:52:08,00:00:00
19,4_2,3,0.00,4,05:52:09,00:00:00
43,3_1,3,1.00,5,05:52:09,00:00:00
11,5_2,1,0.00,5,05:52:12,00:00:00
23,3_2,3,1.00,4,05:52:23,00:00:00
56,3_2,2,0.00,11,05:52:23,00:00:00
28,3_1,2,0.00,11,05:52:25,00:00:00
NS3_1,NS_1,38,0.00,2,05:52:10,00:00:20
47,2_1,3,0.00,3,05:52:36,00:00:00
32,4_1,3,0.00,5,05:52:48,00:00:00
73,6_1,2,0.00,8,05:52:47,00:00:00
1009,1_2,2,0.00,10,05:52:52,00:00:00
19,2_1,2,1.00,10,05:52:54,00:00:00
8009,6_1,1,0.00,13,05:52:55,00:00:00
12,1_2,3,0.00,5,05:53:08,00:00:00
26009,1_1,2,0.00,10,05:53:21,00:00:00
70,7_1,0,0.00,15,05:53:23,00:00:09
3,7_1,1,3.00,10,05:53:20,00:00:00
26009,3_1,2,0.00,12,05:53:35,00:00:00
20,2_1,2,1.00,11,05:53:38,00:00:00
67009,6_2,2,0.00,13,05:53:40,00:00:00
34,4_2,3,0.00,5,05:53:41,00:00:00
30,3_2,3,1.00,5,05:53:44,00:00:00
28,5_2,1,0.00,6,05:53:50,00:00:00
54,3_2,2,0.00,12,05:53:53,00:00:00
64,6_2,3,0.00,11,05:53:58,00:00:00
44,2_1,3,0.00,4,05:53:56,00:00:00
27,5_1,3,0.00,3,05:53:58,00:00:00
SC3_1,SC_1,289,0.00,2,05:53:45,00:00:20
35,4_1,3,0.00,6,05:54:15,00:00:00
39,3_2,3,1.00,6,05:54:18,00:00:00
74,6_2,5,2.00,6,05:54:16,00:00:00
40,3_1,3,1.00,6,05:54:20,00:00:00
9,1_1,3,0.00,5,05:54:24,00:00:00
54,6_2,6,1.00,3,05:54:24,00:00:00
NS4_1,NS_1,38,0.06,3,05:53:45,00:00:40
70,6_2,4,1.00,9,05:54:35,00:00:00
22,7_1,2,3.00,5,05:54:46,00:00:00
64,5_1,1,0.00,7,05:54:45,00:00:00
67,7_1,3,3.00,4,05:54:45,00:00:07
67,6_1,3,1.00,4,05:54:46,00:00:02
67,5_2,3,1.00,4,05:54:46,00:00:02
78,7_1,1,3.00,11,05:54:53,00:00:00
33,4_2,3,0.00,6,05:55:05,00:00:00
54,2_1,2,0.00,12,05:55:08,00:00:02
53009,3_2,2,0.00,13,05:55:16,00:00:00
10,1_2,3,0.00,6,05:55:19,00:00:00
63,7_1,0,0.00,16,05:55:21,00:00:00
